,date,weekday,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,mood_std,circumplex.arousal_std,circumplex.valence_std,activity_std
0,2014-03-19,2,6.8,-1.0,1.4,,11526.837001323693,0.0,2.0,1804.6399999999999,6479.004999999999,1763.2230000000002,0.0,0.0,0.0,90.872,941.6600000000001,145.957,255.16,0.0,0.0,0.0,0.0,0.0,
1,2014-03-20,3,5.25,-0.75,-0.25,,10738.88800024986,0.0,1.0,1493.6190000000004,6893.656,1129.463,0.0,0.0,0.0,87.433,1085.914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2,2014-03-21,4,7.0,0.3333333333333333,1.0,,17950.13300013542,0.0,0.0,897.921,3941.1759999999995,783.125,0.0,0.0,0.0,90.27600000000001,1859.5959999999998,164.604,0.0,31.218,0.0,0.0,0.0,0.0,
3,2014-03-22,5,6.0,-0.4,0.0,,11019.821000576023,0.0,0.0,525.192,6418.445999999999,1858.3960000000002,0.0,0.0,0.0,357.71999999999997,1285.5829999999999,614.246,114.432,0.0,0.0,0.0,0.0,0.0,
4,2014-03-23,6,7.75,0.0,1.5,,10202.637996912003,0.0,0.0,681.146,7697.4310000000005,632.796,0.0,0.0,0.0,113.33500000000001,766.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5,2014-03-24,0,8.0,0.5,1.0,,5517.1549985408765,4.0,9.0,1452.4489999999998,3062.209,513.355,0.0,0.0,0.0,188.64499999999998,533.7950000000001,58.215,0.0,0.0,0.0,0.0,0.0,0.0,
6,2014-03-25,1,7.666666666666667,-0.5,1.3333333333333333,0.13434490180252895,12516.447998046866,4.0,0.0,1127.023,7485.306,1492.521,0.0,0.0,0.0,643.485,1495.451,130.934,0.0,0.0,0.0,0.0,0.0,0.0,0.17387213376710237
7,2014-03-26,2,6.6,0.2,0.6,0.10329373128561765,9189.55200004578,8.0,4.0,2381.75,4506.427,1274.317,0.0,0.0,0.0,103.919,670.895,203.741,0.0,0.0,0.0,0.0,0.0,0.0,0.1414337017322191
8,2014-03-27,3,6.8,0.2,0.4,0.08970024791525803,9708.778999090195,2.0,8.0,1945.115,4822.2970000000005,261.867,0.0,0.0,0.0,60.27799999999999,2251.693,51.768,0.0,0.0,0.0,0.0,0.0,0.0,0.14952852365942
9,2014-03-28,4,8.25,0.25,1.5,0.09809984248895876,12984.041001558304,1.0,0.0,2655.327,4794.411,2162.614,0.0,0.0,0.0,231.768,1918.2250000000001,647.093,305.073,14.226,0.0,0.0,0.0,0.0,0.13875720454177679
10,2014-03-29,5,7.0,0.2,1.0,0.041875853551842625,10574.725999832155,0.0,5.0,1742.942,1932.913,5360.103,0.0,0.0,0.0,378.55000000000007,1480.095,307.75199999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.07018896867366738
11,2014-03-30,6,6.2,0.2,0.0,0.0625734602553756,8739.792000055313,2.0,1.0,1742.2019999999993,4133.7029999999995,607.082,0.0,0.0,0.0,71.024,1260.8799999999999,266.05,0.0,0.0,0.0,0.0,0.0,0.0,0.14386903510613294
12,2014-03-31,0,4.333333333333333,-1.0,0.0,0.05136607673372381,13187.446000099182,5.0,1.0,1666.6499999999999,4982.9259999999995,3794.4109999999996,0.0,0.0,0.0,48.167,2314.643,207.856,0.0,0.0,0.0,0.0,0.0,0.0,0.12061432041276315
13,2014-04-01,1,6.6,-1.0,0.8,0.08076225802411184,14699.699999332432,3.0,8.0,1262.832,7405.548999999999,4756.246,0.0,0.0,0.0,55.382,1063.9950000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14500558057481822
14,2014-04-02,2,5.5,-1.25,0.25,0.15618745321820188,13329.964998483656,13.0,4.0,3917.3049999999994,4219.393999999999,1723.7600000000002,0.0,0.0,0.0,105.00299999999999,946.703,711.4649999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.21347951318315309
15,2014-04-03,3,6.2,-0.4,0.2,0.09026347679477341,8073.050000190733,5.0,0.0,1054.5420000000001,4238.5650000000005,3877.882,0.0,0.0,0.0,45.366,707.6089999999999,265.369,0.0,0.0,0.0,0.0,0.0,0.0,0.16337367311142792
16,2014-04-04,4,6.5,-0.75,0.0,0.04963037634408606,10023.579001665106,7.0,2.0,847.6570000000002,4951.592,1674.868,0.0,0.0,0.0,231.544,1312.6460000000002,51.17,150.612,363.429,0.0,0.0,0.0,0.0,0.09011320501994849
17,2014-04-05,5,6.0,0.0,0.6666666666666666,0.2313065813088305,5377.287999629977,9.0,5.0,1983.907,1377.754,368.645,0.0,0.0,0.0,119.30000000000001,1239.181,149.298,0.0,0.0,0.0,0.0,0.0,0.0,0.24084378636281822
18,2014-04-06,6,6.75,-0.75,1.0,0.05631576348488113,7656.6060009002695,2.0,3.0,882.906,2782.046,2405.196,0.0,0.0,0.0,110.165,1596.296,0.0,0.0,1.002,0.0,0.0,0.0,0.0,0.11101584802081961
19,2014-04-07,0,5.4,-0.6,0.2,0.0805241620390383,16856.01399946213,0.0,1.0,1957.1019999999999,5549.669,5686.06,0.0,0.0,0.0,233.405,4001.6409999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1385224378745296
20,2014-04-08,1,6.8,-0.4,0.6,0.07680102095483,9726.615999460217,1.0,0.0,863.043,7209.865,800.643,0.0,0.0,0.0,178.111,533.8249999999999,0.0,414.965,0.0,0.0,0.0,0.0,0.0,0.11045830498627664
21,2014-04-09,2,6.4,-1.0,0.6,0.0707902001380262,13731.390999317171,2.0,2.0,828.236,2320.953,1187.693,0.0,0.0,0.0,115.867,638.086,0.0,0.0,6.038,0.0,0.0,0.0,0.0,0.15107528283381316
22,2014-04-10,3,6.2,0.4,0.0,0.0989583333333333,5612.3310008049075,6.0,4.0,790.477,1210.962,1866.807,0.0,0.0,0.0,41.148999999999994,1690.0669999999996,22.179,0.0,0.0,0.0,0.0,0.0,0.0,0.17364576948739513
23,2014-04-11,4,3.5,0.5,-1.0,0.0686828898225957,2235.206001043319,0.0,1.0,409.21399999999994,1436.8899999999999,0.0,0.0,0.0,0.0,40.111000000000004,90.485,255.40099999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.12486479777295348
24,2014-04-12,5,6.4,0.0,0.75,0.15313380173005842,14799.42600035668,2.0,10.0,1581.2989999999995,5361.8099999999995,5463.314,0.0,0.0,0.0,177.143,1575.1460000000002,478.41600000000005,72.282,0.0,0.0,0.0,0.0,0.0,0.20719942853478818
25,2014-04-13,6,6.5,-0.25,1.0,0.01631944444444443,8132.0510020256115,5.0,0.0,728.6560000000001,2883.7540000000004,1554.344,0.0,0.0,0.0,42.219,1395.631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031801692168793604
26,2014-04-14,0,6.2,-0.2,0.4,0.03335375816993464,4822.974000215534,2.0,1.0,862.117,2134.432,2948.9429999999998,0.0,0.0,0.0,91.55600000000001,315.37699999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043683739002249186
27,2014-04-15,1,6.0,-0.75,0.5,0.019623337804315216,8726.610999822618,0.0,0.0,459.62800000000004,5490.562,1236.7050000000002,0.0,0.0,0.0,72.477,1464.6109999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039086401144892084
28,2014-04-16,2,4.75,-1.25,0.0,0.10595602036110059,9003.359000205992,2.0,8.0,1951.9279999999999,5813.764,0.0,0.0,0.0,0.0,404.78200000000004,1015.531,33.254,22.088,0.0,0.0,0.0,0.0,0.0,0.1393920921548025
29,2014-04-17,3,3.8,-1.2,-0.4,0.11809086629001886,7809.418999671931,1.0,0.0,1242.158,3915.546,1645.609,0.0,0.0,0.0,75.227,963.1899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21291116961145543
30,2014-04-18,4,5.2,-1.0,-0.4,0.047270114942528745,6566.541000366214,1.0,2.0,906.605,3556.0199999999995,1009.281,0.0,0.0,0.0,142.871,644.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10849892299329618
31,2014-04-19,5,7.0,0.25,0.75,0.003125470618354867,2050.995000600815,0.0,0.0,219.009,1084.3210000000001,138.522,0.0,0.0,0.0,94.744,384.74399999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008482460105010133
32,2014-04-20,6,3.0,-2.0,-1.0,0.08680555555555557,6713.023000955578,0.0,0.0,99.644,2081.821,14.091,0.0,0.0,0.0,10.042,850.153,0.0,84.34700000000001,0.0,0.0,0.0,0.0,0.0,0.17800078479625792
33,2014-04-21,0,6.6,-0.4,0.8,0.0617854683195592,9218.660998582844,0.0,0.0,1062.679,5514.1990000000005,2479.237,0.0,0.0,0.0,97.31,2631.583,734.992,77.473,0.0,0.0,0.0,0.0,0.0,0.11317076935980934
34,2014-04-22,1,6.0,-0.2,0.4,0.09099018199233717,5708.751999616626,0.0,2.0,1053.4660000000001,2729.9940000000006,1650.744,0.0,0.0,0.0,120.34100000000001,118.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16777027208484455
35,2014-04-23,2,6.0,-0.6666666666666666,0.0,0.07537353651992686,11782.639000177383,5.0,0.0,1455.674,7785.343000000001,493.78,0.0,0.0,0.0,151.66899999999998,1399.2640000000001,81.312,412.628,0.0,0.0,0.0,0.0,0.0,0.11203811781208438
36,2014-04-24,3,5.6,-0.6,0.4,0.15798611111111105,3173.6349997520447,3.0,1.0,446.687,3558.8120000000004,0.0,0.0,0.0,0.0,166.793,214.721,0.0,0.0,1.003,0.0,0.0,0.0,0.0,0.26079911530270394
37,2014-04-25,4,3.3333333333333335,0.3333333333333333,-0.6666666666666666,0.07604166666666666,5443.733000278473,6.0,0.0,830.739,2063.5980000000004,1384.4,0.0,0.0,0.0,26.148000000000003,867.703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14501192063276686
38,2014-04-26,5,5.4,-0.4,-0.2,0.018915739069801877,7633.689001798637,0.0,0.0,879.059,4805.511,326.21999999999997,0.0,0.0,0.0,220.19600000000003,939.1880000000001,0.0,409.774,0.0,0.0,0.0,0.0,0.0,0.038355675013579865
39,2014-04-27,6,6.0,-0.6,0.4,0.013407752824023426,9327.362001657482,1.0,1.0,591.766,4909.536,441.7660000000001,0.0,0.0,0.0,179.70299999999997,1833.2499999999995,0.0,53.51,0.0,0.0,0.0,0.0,0.0,0.024911591375911174
40,2014-04-28,0,6.75,0.25,0.75,0.09448967086834738,14356.782003402706,9.0,3.0,3413.0829999999996,7304.384999999999,1194.625,0.0,0.0,0.0,333.17299999999994,1640.126,1.004,286.976,7.209999999999999,0.0,0.0,0.0,0.0,0.1333260323440802
41,2014-04-29,1,5.0,-2.0,0.0,0.13463824767244983,6649.512000322342,1.0,9.0,2796.3909999999996,6168.858,931.825,0.0,14.065,0.0,42.602,872.169,0.0,184.86200000000002,0.0,0.0,0.0,0.0,0.0,0.15662901533614426
42,2014-04-30,2,5.0,-2.0,0.5,0.024147918816122663,7197.648000955588,0.0,0.0,85229.81199999999,10321.694,1436.897,0.0,0.0,0.0,830.9350000000001,418.836,0.0,206.91199999999998,0.0,0.0,0.0,0.0,0.0,0.04136018525239053
43,2014-05-01,3,5.0,-1.6666666666666667,-0.3333333333333333,0.10358452683650245,5441.058000802992,0.0,0.0,474.87899999999996,4111.216999999999,432.47399999999993,0.0,0.0,0.0,32.19,817.0210000000001,0.0,98.515,0.0,0.0,0.0,0.0,0.0,0.16502620236477106
44,2014-05-02,4,6.2,-0.6,0.6,0.05910464220123315,5961.156999111181,0.0,0.0,1964.0900000000001,6094.439000000001,166.687,0.0,0.0,0.0,427.039,828.253,0.0,112.095,0.0,0.0,0.0,0.0,0.0,0.09002611348285082
45,2014-05-03,5,5.666666666666667,-0.6666666666666666,0.0,0.07569444444444444,1797.8099997043612,1.0,0.0,290.056,294.107,303.578,0.0,0.0,0.0,37.375,872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1525134956146684
46,2014-05-04,6,8.0,-1.0,1.0,0.08229166666666672,2201.717000484466,0.0,0.0,529.4329999999999,2160.107,153.388,0.0,0.0,0.0,9.085,251.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11386408460047784
