,date,weekday,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,mood_std,circumplex.arousal_std,circumplex.valence_std,activity_std,days
0,2014-03-13,3,6.6,0.0,0.6,,825.9980003833765,0.0,11.0,169.21199999999996,287.188,0.0,0.0,0.0,0.0,208.855,200.951,0.0,0.0,13.062,0.0,0.0,0.0,0.0,,0
1,2014-03-14,4,7.4,-0.2,1.2,,3377.382000684738,0.0,11.0,592.733,382.769,0.0,0.0,0.0,0.0,42.258,861.507,1277.345,180.247,20.109,0.0,0.0,0.0,0.0,,1
2,2014-03-15,5,6.4,-0.6,0.6,,1200.8120002746596,0.0,3.0,68.456,382.204,77.59,0.0,0.0,17.086,71.725,581.6880000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2
3,2014-03-16,6,7.0,-1.25,1.25,,2440.102999925614,0.0,0.0,149.23,1753.462,0.0,0.0,0.0,0.0,56.275,469.405,0.0,0.0,11.119,0.0,0.0,0.0,0.0,,3
4,2014-03-17,0,5.4,0.0,0.2,0.0055555555555555,1418.689000129699,0.0,0.0,56.584,5763.016,0.0,0.0,0.0,0.0,68.395,6973.934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136082763487954,4
5,2014-03-18,1,6.4,-0.2,0.6,0.0284913617819378,1318.1699995994568,0.0,0.0,5.92,716.896,142.79000000000002,0.0,0.0,0.0,47.137,403.437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0664333068572765,5
6,2014-03-19,2,7.0,-0.2,1.0,0.0630171632209882,1827.459999084472,1.0,0.0,49.837,1011.71,26.471,0.0,0.0,0.0,64.362,655.237,0.0,0.0,18.196,0.0,0.0,0.0,0.0,0.1275706594648521,6
7,2014-03-20,3,6.4,-0.2,0.8,0.0575238776758922,1096.5499994754791,0.0,1.0,4862.881,279.44,0.0,0.0,0.0,0.0,48.01,669.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1380416362161098,7
8,2014-03-21,4,6.6,-0.4,0.6,0.0089423023646526,2857.9249997138977,0.0,4.0,215.864,2477.42,0.0,0.0,0.0,0.0,52.181,1085.183,0.0,0.0,48.316,0.0,0.0,0.0,0.0,0.016265629043352,8
9,2014-03-22,5,6.4,-0.4,0.8,0.0222314544523495,866.5940003395077,0.0,0.0,10.557,4329.022,0.0,0.0,0.0,0.0,43.157,452.757,89.938,0.0,16.075,0.0,0.0,0.0,0.0,0.0574879242426764,9
