,date,weekday,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,mood_std,circumplex.arousal_std,circumplex.valence_std,activity_std,days
0,2014-04-14,0,8.0,1.0,1.0,0.0349673202614378,1140.1959996223457,6.0,1.0,625.1069999999999,453.58,10.026,0.0,0.0,0.0,161.56900000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07059277400078,0
1,2014-04-15,1,7.6,-0.6,0.75,0.0777365819209039,2460.195999860764,3.0,1.0,809.8079999999999,755.2520000000001,0.0,0.0,0.0,0.0,102.027,591.85,78.393,0.0,7.113,0.0,0.0,0.0,0.0,0.1349863973237149,1
2,2014-04-16,2,7.4,-0.4,0.25,0.0988649887431324,4514.380000114439,5.0,3.0,849.8870000000001,2702.5270000000005,0.0,0.0,0.0,0.0,76.541,155.06,113.599,0.0,0.0,0.0,0.0,0.0,0.0,0.1702256965234439,2
3,2014-04-17,3,6.75,-1.5,0.25,0.0438009895515452,5463.269999265672,5.0,3.0,6154.633000000001,3035.325,0.0,0.0,0.0,0.0,59.52,701.3050000000001,0.0,0.0,7.404,0.0,0.0,0.0,0.0,0.1023368464242411,3
4,2014-04-18,4,7.0,0.4,0.8,0.1621578124560861,7768.733000040056,16.0,1.0,3984.248,3289.711,3.015,0.0,0.0,0.0,77.82000000000002,764.495,0.0,0.0,4.048,0.0,0.0,0.0,0.0,0.2019335695731187,4
5,2014-04-19,5,7.25,0.0,1.0,0.0309915620560588,4175.9269993305215,1.0,1.0,567.912,2166.138,0.0,0.0,0.0,0.0,40.62,1228.7759999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0813692286912172,5
6,2014-04-20,6,7.8,0.6,0.8,0.1090277777777777,3862.732000112534,10.0,0.0,1010.542,7112.603000000001,0.0,0.0,0.0,0.0,49.857,238.994,0.0,0.0,4.086,0.0,0.0,0.0,0.0,0.1877259776192626,6
7,2014-04-21,0,7.5,0.5,1.0,0.0156728927203065,3926.053998947146,0.0,0.0,394.55000000000007,2038.73,0.0,0.0,0.0,0.0,31.639,1098.115,0.0,45.823,37.24,0.0,0.0,0.0,0.0,0.0630645861514087,7
8,2014-04-22,1,7.2,0.4,0.8,0.0766593295230444,3076.0670008659367,2.0,1.0,931.861,1811.021,92.419,0.0,0.0,0.0,48.204,236.383,0.0,0.0,11.175,0.0,0.0,0.0,0.0,0.1129821699540082,8
9,2014-04-23,2,7.5,-0.25,1.0,0.038353214849158,1905.5060000419628,3.0,0.0,465.882,1097.172,0.0,0.0,0.0,0.0,45.045,246.926,0.0,0.0,4.018,0.0,0.0,0.0,0.0,0.0945547414768033,9
10,2014-04-24,3,6.8,-0.25,0.5,0.0537885364995059,6371.679999589921,11.0,0.0,1321.83,4001.0,0.0,0.0,0.0,0.0,47.369,346.604,0.0,0.0,54.44,0.0,0.0,0.0,0.0,0.0873894133999683,10
11,2014-04-25,4,6.2,0.2,0.25,0.0664568248362065,2518.2940008640294,9.0,1.0,1075.1699999999998,958.739,36.173,0.0,0.0,36.117,63.941,112.449,58.276,0.0,80.459,0.0,0.0,0.0,0.0,0.1433217766225499,11
12,2014-04-26,5,7.6,0.8,1.0,0.3513368312028612,1157.1240012645724,5.0,5.0,502.7190000000001,274.986,3.221,0.0,0.0,0.0,56.551,21.188,291.6,0.0,6.041,0.0,0.0,0.0,0.0,0.3540037723997786,12
13,2014-04-27,6,7.0,-1.0,0.75,0.0659523518195497,1103.4109995365138,0.0,0.0,397.266,1253.7599999999998,0.0,0.0,0.0,0.0,33.69799999999999,106.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1614607850131044,13
14,2014-04-28,0,6.8,0.4,0.6,0.0640181452353608,6149.63000035286,5.0,1.0,1659.46,3933.480000000001,42.321000000000005,0.0,0.0,19.223,53.324,333.192,0.0,0.0,22.672,0.0,0.0,0.0,0.0,0.1275098403234636,14
15,2014-04-29,1,6.0,1.25,0.0,0.0508062140207729,4964.636000633241,6.0,0.0,1107.387,3795.142,34.18,0.0,0.0,0.0,46.13100000000001,64.284,0.0,0.0,18.317,0.0,0.0,0.0,0.0,0.080769660845921,15
16,2014-04-30,2,6.333333333333333,0.0,0.6666666666666666,0.1521727653179764,7848.391000509262,5.0,2.0,2864.059,3758.786000000001,161.998,0.0,0.0,36.37,30.546,231.163,0.0,24.283,12.356,0.0,0.0,0.0,0.0,0.2058767045981565,16
17,2014-05-01,3,7.4,-0.8,1.0,0.1159070254008328,4160.105999946596,0.0,0.0,1766.5749999999998,1161.251,0.0,0.0,0.0,0.0,49.323,386.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2499154661384414,17
18,2014-05-02,4,7.0,-1.0,1.0,0.0742442660108813,2124.881000280379,0.0,0.0,677.594,553.344,0.0,0.0,0.0,0.0,51.377,559.8589999999999,0.0,5.015,0.0,0.0,0.0,0.0,0.0,0.1556215599800286,18
19,2014-05-03,5,6.833333333333333,-1.0,1.0,0.0388064971751412,3695.925000429153,1.0,0.0,1111.822,1985.619,4.022,0.0,0.0,373.503,52.30200000000001,0.0,0.0,167.169,0.0,0.0,0.0,0.0,0.0,0.0873197316654422,19
20,2014-05-04,6,7.5,-0.5,1.0,0.1164755439508112,4252.372000455855,0.0,0.0,3850.214,1772.0069999999998,0.0,0.0,0.0,51.786,41.382,22.098,0.0,570.168,0.0,0.0,0.0,0.0,0.0,0.1861356162784418,20
