,date,weekday,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,mood_std,circumplex.arousal_std,circumplex.valence_std,activity_std,days
0,2014-03-22,5,7.0,0.0,1.0,0.3713608957795003,6747.242002010347,0.0,1.0,403.867,1871.42,723.923,0.0,0.0,0.0,294.72200000000004,662.43,0.0,2821.547,0.0,0.0,0.0,0.0,0.0,0.1055592980949265,0
1,2014-03-23,6,7.0,-0.4,1.0,0.2179961524600134,36204.10500144957,1.0,0.0,1069.076,8325.708999999999,1164.8909999999998,0.0,0.0,0.0,66.582,26909.387,0.0,274.31600000000003,21.202,0.0,0.0,0.0,0.0,0.1675375197881516,1
2,2014-03-24,0,5.8,-0.2,-0.2,0.3554132307808778,11243.027001142504,0.0,0.0,2697.491,3689.192,1131.028,0.0,0.0,0.0,443.717,1270.9610000000002,39.085,280.964,3.016,0.0,0.0,0.0,0.0,0.2209801924965056,2
3,2014-03-25,1,6.2,-0.4,0.6,0.2749540512858405,21481.4189991951,0.0,0.0,2184.615,5755.286999999999,13265.386,0.0,0.0,0.0,306.61799999999994,0.0,180.392,256.963,0.0,0.0,0.0,0.0,0.0,0.2640447723273311,3
4,2014-03-26,2,7.0,-0.25,1.25,0.4050488549279553,11393.93699741364,1.0,1.0,700.687,6966.642000000001,2465.463,0.0,179.902,0.0,841.12,145.66899999999998,22.086,85.333,0.0,0.0,0.0,0.0,0.0,0.2520761730728889,4
5,2014-03-27,3,7.0,0.75,1.25,0.3562184343434343,9123.214999675754,0.0,0.0,1005.019,3732.496,4003.163,0.0,1684.8090000000002,0.0,92.791,15.102,42.16,953.916,0.0,0.0,0.0,0.0,0.0,0.2846716496890228,5
6,2014-03-28,4,7.0,0.6,1.2,0.4054120879120879,5532.18599820137,0.0,0.0,237.626,4366.8910000000005,1032.578,0.0,162.835,0.0,51.548,0.0,6.021,0.0,0.0,0.0,0.0,0.0,0.0,0.3254077158066902,6
7,2014-03-29,5,7.25,0.25,1.5,0.3971758776890901,10590.769999980928,0.0,0.0,1619.4679999999998,4979.601000000001,692.373,0.0,3467.0180000000005,0.0,122.693,97.176,56.117,124.06900000000002,0.0,0.0,0.0,0.0,0.0,0.2003616902590106,7
8,2014-03-30,6,7.0,0.0,1.2,0.4181943516042781,7674.735999107361,1.0,0.0,782.5049999999999,2910.908,2285.7850000000003,0.0,663.558,0.0,210.147,522.704,0.0,272.746,48.304,0.0,0.0,0.0,0.0,0.3346007279452422,8
9,2014-03-31,0,7.5,-0.25,1.5,0.383014657192235,15913.595998764033,1.0,0.0,2354.496,8950.417,3680.247,0.0,675.346,0.0,96.989,277.922,34.179,7.025,0.0,0.0,0.0,0.0,0.0,0.2155286416951025,9
10,2014-04-01,1,7.5,0.0,2.0,0.5112974987974989,9203.440999031063,0.0,0.0,1097.685,6127.2880000000005,716.3050000000001,0.0,126.497,141.805,35.653,201.21000000000004,359.536,407.957,35.176,0.0,0.0,0.0,0.0,0.2911042467573376,10
11,2014-04-02,2,7.0,0.5,1.0,0.4693480702055396,11304.200000286106,3.0,1.0,1484.9209999999998,4949.5380000000005,3291.494,0.0,244.258,0.0,90.07,34.518,1204.962,38.475,22.09,0.0,0.0,0.0,0.0,0.2953643056649952,11
12,2014-04-03,3,7.0,0.5,1.0,0.3605606998977927,14539.905001163484,1.0,0.0,2095.516,6108.804,5385.856000000001,0.0,633.2760000000001,0.0,70.19,50.619,153.237,138.92,4.011,0.0,0.0,0.0,0.0,0.2865854018016237,12
13,2014-04-04,4,7.0,1.0,1.0,0.5438427062553628,11953.045999526978,1.0,1.0,1311.793,8742.767,1668.727,0.0,101.021,0.0,9.152,28.116,55.262,0.0,0.0,0.0,0.0,0.0,0.0,0.3826120889643808,13
14,2014-04-05,5,6.5,0.75,1.0,0.3916318101453476,6510.458999395371,1.0,0.0,493.636,5175.9800000000005,298.165,0.0,422.999,0.0,170.357,0.0,0.0,13.523,0.0,0.0,0.0,0.0,0.0,0.3091770216264094,14
15,2014-04-06,6,7.0,0.0,0.6,0.3032808556039441,13406.313003063202,5.0,0.0,910.816,8068.377,4011.5230000000006,0.0,37.627,0.0,71.52,199.814,71.769,35.299,0.0,0.0,0.0,0.0,0.0,0.2299011746070846,15
16,2014-04-07,0,5.75,-0.25,0.25,0.3823082263477411,10270.581999778744,2.0,1.0,1382.885,5334.362,2797.851,0.0,0.0,0.0,51.225,258.091,667.904,135.523,0.0,0.0,0.0,0.0,0.0,0.2686985528608751,16
17,2014-04-08,1,6.6,0.2,0.6,0.2301178804855275,14280.335999727246,0.0,0.0,1037.227,4676.165,752.619,0.0,79.64099999999999,0.0,103.987,770.5669999999999,127.947,63.865,29.157,0.0,0.0,0.0,0.0,0.2567675142381715,17
18,2014-04-09,2,7.2,-0.4,1.2,0.381734291349676,9193.630001068115,0.0,0.0,326.12600000000003,7386.367999999999,1175.57,0.0,115.422,0.0,99.894,89.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3034585538679079,18
19,2014-04-10,3,7.0,0.0,0.8,0.2841262132998891,22168.90200042724,0.0,1.0,1651.3680000000002,5707.486,555.1619999999999,0.0,12996.495,0.0,200.458,668.626,0.0,0.0,2.006,0.0,0.0,0.0,0.0,0.2696586033494465,19
20,2014-04-11,4,7.0,0.4,1.0,0.345387364023241,11599.447999715809,4.0,0.0,831.416,9208.996,0.0,0.0,724.596,0.0,147.04,24.367,817.5950000000001,72.438,0.0,0.0,0.0,0.0,0.0,0.3037220427894748,20
21,2014-04-12,5,7.75,-0.25,1.0,0.3283472785449071,6615.891999483103,0.0,0.0,210.005,3272.365,1705.268,0.0,602.51,0.0,167.09699999999998,142.86499999999998,136.50000000000003,300.455,0.0,0.0,0.0,0.0,0.0,0.2591485996119763,21
22,2014-04-13,6,7.2,0.6,1.0,0.3625992063492063,7623.857996940615,1.0,0.0,514.242,4048.4320000000007,2732.6269999999995,0.0,18.832,0.0,145.47799999999998,10.827,0.0,146.002,0.0,0.0,0.0,0.0,0.0,0.4086540832338464,22
23,2014-04-15,1,7.25,0.0,1.0,0.3192870679730575,9824.825997829435,1.0,0.0,2947.03,4146.798,43.211,0.0,901.718,1082.168,471.44,11.039,156.19,0.0,0.0,0.0,0.0,0.0,0.0,0.276625379572148,24
24,2014-04-16,2,7.4,0.0,1.0,0.3784666077105747,10167.08800029755,2.0,0.0,935.236,3774.469,0.0,0.0,239.114,4233.241,143.65599999999998,527.6940000000001,312.53000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.2013288458332888,25
25,2014-04-17,3,7.4,1.0,1.4,0.479780409353968,12462.838999986649,0.0,0.0,1454.283,7747.834,238.248,0.0,356.74000000000007,2132.851,510.609,84.255,62.372,155.818,0.0,0.0,0.0,0.0,0.0,0.3076674188694773,26
26,2014-04-18,4,7.6,0.4,1.0,0.3814604377104377,7498.495001316072,2.0,0.0,456.465,4506.261,294.245,0.0,0.0,1189.424,170.247,164.892,6.017,79.977,166.96,0.0,0.0,0.0,0.0,0.3676253415704858,27
27,2014-04-19,5,7.75,0.0,1.0,0.3441558441558441,2376.0099997520447,0.0,0.0,173.949,1734.427,5.035,0.0,133.636,0.0,134.006,0.0,0.0,194.065,16.059,0.0,0.0,0.0,0.0,0.3685270731837032,28
28,2014-04-20,6,7.75,0.5,1.0,0.5494297847746124,6345.535001039505,1.0,0.0,1437.6359999999995,2613.609,1253.5890000000004,0.0,50.729,0.0,340.618,598.481,0.0,42.227,7.056,0.0,0.0,0.0,0.0,0.349912158965874,29
29,2014-04-21,0,7.2,-0.4,1.0,0.4115224636722278,7331.516999483108,0.0,0.0,104.449,6126.237999999999,598.668,0.0,0.0,0.0,187.417,43.31,0.0,8.454,0.0,0.0,0.0,0.0,0.0,0.2278211187203153,30
30,2014-04-22,1,6.2,0.2,0.4,0.3946185566427017,20183.2620010376,3.0,0.0,3657.213,8586.115,684.402,0.0,0.0,1835.0550000000003,141.531,34.539,126.304,3.592,8.265999999999998,0.0,0.0,0.0,0.0,0.3002563797810577,31
31,2014-04-23,2,7.0,0.0,1.0,0.2371930137596862,9881.775000333786,2.0,0.0,2862.224,2822.603000000001,485.254,0.0,287.45,1719.6090000000002,698.304,0.0,5.013,876.8929999999999,0.0,0.0,0.0,0.0,0.0,0.3040482852777875,32
