,date,weekday,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,mood_std,circumplex.arousal_std,circumplex.valence_std,activity_std,days
0,2014-03-21,4,9.0,1.0,2.0,,1664.9540009498596,5.0,2.0,168.055,1724.7390000000005,946.017,0.0,0.0,10.046,543.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
1,2014-03-22,5,7.8,0.8,1.0,0.1913883086450861,2643.5370004177103,8.0,1.0,482.088,458.495,3915.524,0.0,0.0,0.0,89.216,0.0,168.54500000000002,0.0,4.35,0.0,0.0,0.0,0.0,0.2013412662503876,1
2,2014-03-23,6,8.2,-0.2,1.2,0.1002466983942117,5048.337000608444,1.0,1.0,492.57600000000014,1503.1219999999998,1741.3909999999996,36.364,0.0,161.998,251.529,0.0,275.405,0.0,0.0,44.854,0.0,0.0,0.0,0.1417394981711476,2
3,2014-03-24,0,7.8,-0.6,1.4,0.090740222421567,6248.045999526979,3.0,0.0,92.246,2282.336,3908.043,105.217,0.0,125.32500000000002,851.0169999999998,0.0,0.0,11.064,5.136,0.0,0.0,0.0,0.0,0.1933180610623169,3
4,2014-03-25,1,7.8,-0.4,1.2,0.1327682855234919,3791.112000226976,6.0,1.0,1044.4950000000003,1305.098,1351.4160000000002,447.543,0.0,141.076,133.63,0.0,0.0,47.324,28.843,0.0,0.0,0.0,0.0,0.1880055434245767,4
5,2014-03-26,2,8.25,0.5,1.0,0.0911532011403041,3985.9769988059993,1.0,0.0,118.639,1294.7890000000002,2355.873,87.141,0.0,20.684,72.68,0.0,12.84,7.649,0.0,0.0,0.0,0.0,0.0,0.1399219250800103,5
6,2014-03-27,3,7.75,0.25,0.5,0.1031957536987308,3275.632001638412,3.0,1.0,588.336,931.662,1653.7569999999998,0.0,0.0,13.437,60.032,0.0,0.0,0.0,17.490000000000002,0.0,0.0,0.0,0.0,0.1604940689686989,6
7,2014-03-28,4,8.0,-0.5,1.5,0.1046792879790665,3250.441998243332,3.0,0.0,277.526,940.879,3351.791,0.0,0.0,46.206,246.37600000000003,0.0,0.0,63.787000000000006,7.045,0.0,0.0,0.0,0.0,0.1681655820421718,7
8,2014-03-29,5,8.6,-0.2,1.6,0.1633773377586506,2261.391000509263,0.0,1.0,19.31,152.928,2529.228,49.371,0.0,0.0,104.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2060928744781149,8
9,2014-03-30,6,8.4,-0.2,1.0,0.1646507152666788,3568.718999385834,1.0,0.0,12.869,1223.623,2039.814,0.0,0.0,26.284,186.054,0.0,0.0,35.267,0.0,31.955,0.0,0.0,0.0,0.2041013035622334,9
10,2014-03-31,0,7.4,0.4,0.6,0.0836335845955087,9398.243999958038,3.0,1.0,2044.996,4412.685,1699.4680000000003,77.49100000000001,0.0,0.0,98.786,0.0,0.0,0.0,5.16,0.0,0.0,0.0,0.0,0.1345243468646739,10
11,2014-04-01,1,7.6,0.4,0.4,0.0974143401463109,3205.793999433517,2.0,0.0,543.6630000000001,711.7979999999999,1626.554,58.641,0.0,62.49,203.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1599588704499595,11
12,2014-04-02,2,7.4,0.2,0.6,0.0786881382869165,3364.2400007247934,2.0,0.0,854.198,820.558,1981.504,65.43900000000001,0.0,18.699,98.842,0.0,54.145,0.0,0.0,0.0,0.0,0.0,0.0,0.1334766852589644,12
13,2014-04-03,3,7.8,0.0,1.0,0.0836364543999837,2312.74599981308,1.0,0.0,19586.765999999992,685.184,2093.16,72.10300000000001,0.0,0.0,91.237,0.0,0.0,20.192,29.197000000000003,0.0,0.0,0.0,0.0,0.1486694440574878,13
14,2014-04-04,4,7.8,0.2,1.4,0.0871065604162596,3231.443998813628,0.0,3.0,617.0930000000001,804.0909999999999,1371.565,47.284,0.0,6.163,902.67,0.0,0.0,315.509,0.0,0.0,0.0,0.0,0.0,0.1726180165043203,14
15,2014-04-05,5,7.6,1.2,1.0,0.1144279376296363,3852.661998987194,6.0,0.0,263.059,1110.404,2295.814,0.0,0.0,106.486,60.862,0.0,19.696,0.0,0.0,0.0,0.0,0.0,0.0,0.1685442399694416,15
16,2014-04-06,6,6.8,0.2,0.8,0.076772015485237,6028.5489985942895,0.0,0.0,11.063,730.3430000000001,4234.2,0.0,0.0,0.0,1024.5929999999998,0.0,0.0,23.094,0.0,0.0,0.0,0.0,0.0,0.1411004035915816,16
17,2014-04-07,0,7.4,0.2,1.0,0.1440639367890296,5035.644999742507,2.0,0.0,596.011,1787.4450000000002,2513.8120000000004,88.197,0.0,124.681,72.08200000000001,0.0,0.0,82.764,0.0,0.0,0.0,0.0,0.0,0.210711858331284,17
18,2014-04-08,1,7.4,0.4,1.2,0.1038308889653645,4475.891999959949,2.0,1.0,873.53,683.3639999999999,1307.637,27.089,0.0,1494.864,70.913,0.0,0.0,11.128,0.0,0.0,0.0,0.0,0.0,0.1560001386432907,18
19,2014-04-09,2,7.8,0.6,1.0,0.0921222333052219,1773.7219996452322,0.0,0.0,23.843000000000004,763.865,984.36,31.735,0.0,16.27,74.42,0.0,0.0,50.254,0.0,0.0,0.0,0.0,0.0,0.1701532170649357,19
20,2014-04-10,3,7.4,0.4,1.0,0.1080663991151945,7018.261001348491,0.0,2.0,103.689,1778.979,2776.3279999999995,0.0,0.0,5.217,95.092,13.22,0.0,2239.937,0.0,0.0,0.0,0.0,0.0,0.1576979957971445,20
21,2014-04-11,4,7.6,0.2,1.0,0.1201880832717655,4983.920999288562,0.0,0.0,102.159,1698.898,3128.489,17.149,0.0,9.16,354.09200000000004,0.0,0.0,28.343,4.513,0.0,0.0,0.0,0.0,0.1729086526252826,21
22,2014-04-12,5,7.666666666666667,0.3333333333333333,1.0,0.1270373422712845,2492.817999362946,6.0,0.0,19477.059,229.648,12054.726,0.0,0.0,0.0,1072.477,0.0,0.0,21.096,9.33,0.0,0.0,0.0,0.0,0.2177533546378524,22
23,2014-04-13,6,7.4,0.2,1.0,0.0781375421662017,7752.552998781203,1.0,1.0,1391.461,2391.052,3217.934,0.0,0.0,643.756,4335.307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137657963214526,23
24,2014-04-14,0,7.0,0.0,0.8,0.0928962657178071,4230.447000265119,0.0,1.0,1808.078,3571.217,1152.669,28.19,0.0,8.073,58.008,41.365,0.0,11.226,17.303,0.0,0.0,0.0,0.0,0.1954959454962487,24
25,2014-04-15,1,7.6,0.2,0.8,0.1195549985213912,3964.784998178483,6.0,0.0,726.5000000000001,2245.302,1850.042,0.0,0.0,6.025,100.235,0.0,0.0,12.082,0.0,0.0,0.0,0.0,0.0,0.1803511875637,25
26,2014-04-16,2,8.0,0.8,1.0,0.114768169214947,5334.56700015068,2.0,0.0,244.239,1454.3010000000002,3481.064,18.113,0.0,33.186,175.38,0.0,0.0,38.228,7.662,0.0,0.0,0.0,0.0,0.1818371914838367,26
27,2014-04-17,3,7.25,0.25,0.75,0.1408592463523663,5006.50600028038,4.0,2.0,1816.36,2048.2860000000005,1159.785,172.576,0.0,0.0,167.096,0.0,0.0,101.287,31.331,0.0,0.0,0.0,0.0,0.184708473572317,27
28,2014-04-18,4,7.5,0.0,1.0,0.0738760828994091,6253.737000465391,6.0,0.0,1751.578,1206.113,4304.597,0.0,0.0,183.844,47.28200000000001,0.0,0.0,18.267,7.954,0.0,0.0,0.0,0.0,0.1230642491547513,28
