,date,weekday,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,mood_std,circumplex.arousal_std,circumplex.valence_std,activity_std
0,2014-03-20,3,7.0,0.3333333333333333,1.0,0.0822704081632655,6640.643000364301,2.0,0.0,664.8659999999999,2011.303,1930.0610000000001,38.551,0.0,228.138,355.448,778.076,0.0,29.372999999999998,31.155,0.0,0.0,0.0,0.0,0.027959579358141824
1,2014-03-21,4,7.8,-0.4,1.2,0.21225946811473126,9825.663999319073,3.0,2.0,945.146,3108.8080000000004,4282.086,0.0,0.0,0.0,468.773,1685.434,0.0,61.8,87.21499999999999,0.0,0.0,0.0,0.0,0.24132940532838343
2,2014-03-22,5,7.6,-0.8,1.0,0.22079067100843272,14524.601999759674,0.0,0.0,1295.8449999999998,8596.963,2051.5299999999997,0.0,0.0,0.0,1093.018,1903.9470000000001,0.0,72.328,74.434,0.0,0.0,0.0,0.0,0.27273149940091646
3,2014-03-23,6,7.8,-0.6,1.0,0.12125861139477381,16030.546999216069,0.0,0.0,931.7570000000001,4933.716999999999,5675.066,0.0,0.0,0.0,795.377,3174.869,0.0,51.409,76.416,366.937,0.0,0.0,0.0,0.21151236603931003
4,2014-03-24,0,7.8,-0.2,1.0,0.1440737345192111,15730.021999835973,0.0,0.0,1173.282,6090.128,2959.934,194.072,0.0,137.45,1382.9049999999995,3555.056,0.0,15.109,94.49500000000002,15.07,0.0,0.0,0.0,0.12137951270054509
5,2014-03-25,1,8.0,-0.2,1.0,0.1341467837134854,15856.781001091002,2.0,0.0,1776.0500000000002,9165.199,3057.9439999999995,25.429,0.0,0.0,544.6349999999999,2113.0060000000003,0.0,29.197,58.283,0.0,0.0,0.0,0.0,0.1494837744820027
6,2014-03-26,2,6.8,0.2,0.6,0.20092126251271455,20322.225000381466,15.0,0.0,1436.0059999999999,7735.432999999999,2769.173,0.0,0.0,259.402,1142.667,3180.192,0.0,135.757,58.24100000000001,6.087,0.0,0.0,0.0,0.24167397164896873
7,2014-03-27,3,7.75,-0.75,1.0,0.16013329380691071,17837.59700012207,2.0,0.0,1377.2450000000001,8619.059,3634.5550000000007,13.057,0.0,36.242,256.43100000000004,3883.824,0.0,174.44799999999998,180.79399999999998,0.0,0.0,0.0,0.0,0.18907712129212312
8,2014-03-28,4,7.8,0.0,1.0,0.24840717003596194,17672.08900094033,2.0,0.0,1420.607,7677.406,2125.773,13.088,0.0,68.523,397.424,2055.419,26.598999999999997,285.998,67.451,0.0,0.0,0.0,0.0,0.2077403686635376
9,2014-03-29,5,8.4,-1.4,1.0,0.13252437397512365,17474.87200069427,2.0,0.0,745.626,9433.996000000001,4951.746,0.0,0.0,225.147,105.20700000000001,1724.748,0.0,0.0,62.82500000000001,0.0,0.0,0.0,0.0,0.13327866128905766
10,2014-03-30,6,7.6,-1.2,1.0,0.1126500911089034,11700.13800120354,6.0,0.0,940.7549999999999,4665.377,3374.619,0.0,0.0,44.246,191.637,2183.8540000000003,258.375,98.398,46.379000000000005,1.007,0.0,0.0,0.0,0.16031605760733958
11,2014-03-31,0,7.6,-0.8,1.0,0.2345195085543214,12971.811000347141,0.0,0.0,827.4929999999999,9438.066,1387.0990000000002,0.0,0.0,0.0,251.44,1008.71,51.068,185.751,41.769999999999996,0.0,0.0,0.0,0.0,0.29533095847966956
12,2014-04-01,1,7.8,-1.2,1.2,0.15715008108506562,12881.616999387737,6.0,2.0,4823.892000000001,4574.087,5218.006,57.263999999999996,0.0,0.0,372.196,1174.38,28.275,169.243,29.526,0.0,0.0,0.0,0.0,0.18673846913226738
13,2014-04-02,2,7.6,-0.6,0.6,0.16374439803612312,9073.774998426436,0.0,0.0,657.483,3926.9089999999997,2697.0029999999997,13.048,0.0,0.0,910.432,708.391,0.0,11.094000000000001,13.581,0.0,0.0,0.0,0.0,0.1767536188463628
14,2014-04-03,3,8.0,0.2,1.0,0.12517288902232324,14459.53300094603,1.0,0.0,1513.5549999999998,3706.3060000000005,5515.235000000001,0.0,0.0,105.028,636.729,2944.562,2.01,300.221,55.308,0.0,0.0,0.0,0.0,0.15054531215237868
