,date,weekday,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,mood_std,circumplex.arousal_std,circumplex.valence_std,activity_std
0,2014-03-21,4,9.0,1.0,2.0,,1664.9540009498596,5.0,2.0,168.055,1724.7390000000003,946.017,0.0,0.0,10.046,543.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,2014-03-22,5,7.8,0.8,1.0,0.1913883086450861,2643.5370004177103,8.0,1.0,482.088,458.49499999999995,3915.524,0.0,0.0,0.0,89.216,0.0,168.54500000000002,0.0,4.35,0.0,0.0,0.0,0.0,0.2013412662503876
2,2014-03-23,6,8.2,-0.2,1.2,0.10024669839421169,5048.337000608444,1.0,1.0,492.57600000000014,1503.1219999999998,1741.3909999999996,36.364,0.0,161.998,251.529,0.0,275.405,0.0,0.0,44.854,0.0,0.0,0.0,0.14173949817114764
3,2014-03-24,0,7.8,-0.6,1.4,0.090740222421567,6248.045999526979,3.0,0.0,92.246,2282.336,3908.0429999999997,105.217,0.0,125.32500000000002,851.0169999999998,0.0,0.0,11.064,5.136,0.0,0.0,0.0,0.0,0.1933180610623169
4,2014-03-25,1,7.8,-0.4,1.2,0.13276828552349199,3791.1120002269754,6.0,1.0,1044.4950000000003,1305.098,1351.4160000000002,447.543,0.0,141.076,133.63,0.0,0.0,47.324,28.843,0.0,0.0,0.0,0.0,0.18800554342457673
5,2014-03-26,2,8.25,0.5,1.0,0.09115320114030408,3985.9769988059993,1.0,0.0,118.63900000000001,1294.7890000000002,2355.8729999999996,87.141,0.0,20.684,72.68,0.0,12.84,7.649,0.0,0.0,0.0,0.0,0.0,0.1399219250800103
6,2014-03-27,3,7.75,0.25,0.5,0.10319575369873081,3275.6320016384116,3.0,1.0,588.336,931.6619999999999,1653.7569999999998,0.0,0.0,13.437,60.032,0.0,0.0,0.0,17.490000000000002,0.0,0.0,0.0,0.0,0.1604940689686989
7,2014-03-28,4,8.0,-0.5,1.5,0.1046792879790665,3250.441998243332,3.0,0.0,277.526,940.879,3351.7909999999997,0.0,0.0,46.206,246.37600000000003,0.0,0.0,63.787000000000006,7.045,0.0,0.0,0.0,0.0,0.16816558204217183
8,2014-03-29,5,8.6,-0.2,1.6,0.16337733775865063,2261.391000509263,0.0,1.0,19.31,152.928,2529.228,49.371,0.0,0.0,104.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2060928744781149
9,2014-03-30,6,8.4,-0.2,1.0,0.16465071526667882,3568.718999385834,1.0,0.0,12.869,1223.623,2039.814,0.0,0.0,26.284,186.05399999999997,0.0,0.0,35.267,0.0,31.955000000000002,0.0,0.0,0.0,0.20410130356223344
10,2014-03-31,0,7.4,0.4,0.6,0.08363358459550868,9398.243999958038,3.0,1.0,2044.996,4412.6849999999995,1699.4680000000003,77.49100000000001,0.0,0.0,98.786,0.0,0.0,0.0,5.16,0.0,0.0,0.0,0.0,0.13452434686467393
11,2014-04-01,1,7.6,0.4,0.4,0.097414340146311,3205.793999433517,2.0,0.0,543.6630000000001,711.7979999999999,1626.5539999999999,58.641,0.0,62.49,203.23399999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15995887044995957
12,2014-04-02,2,7.4,0.2,0.6,0.07868813828691651,3364.2400007247934,2.0,0.0,854.198,820.558,1981.5039999999997,65.43900000000001,0.0,18.698999999999998,98.842,0.0,54.144999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.13347668525896444
13,2014-04-03,3,7.8,0.0,1.0,0.08363645439998374,2312.74599981308,1.0,0.0,19586.765999999992,685.184,2093.16,72.10300000000001,0.0,0.0,91.237,0.0,0.0,20.192,29.197000000000003,0.0,0.0,0.0,0.0,0.1486694440574878
14,2014-04-04,4,7.8,0.2,1.4,0.0871065604162596,3231.4439988136282,0.0,3.0,617.0930000000001,804.0909999999999,1371.565,47.284,0.0,6.163,902.6700000000001,0.0,0.0,315.509,0.0,0.0,0.0,0.0,0.0,0.17261801650432038
15,2014-04-05,5,7.6,1.2,1.0,0.11442793762963628,3852.661998987194,6.0,0.0,263.05899999999997,1110.404,2295.814,0.0,0.0,106.48599999999999,60.862,0.0,19.695999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.16854423996944162
16,2014-04-06,6,6.8,0.2,0.8,0.07677201548523707,6028.5489985942895,0.0,0.0,11.062999999999999,730.3430000000001,4234.2,0.0,0.0,0.0,1024.5929999999998,0.0,0.0,23.094,0.0,0.0,0.0,0.0,0.0,0.14110040359158163
17,2014-04-07,0,7.4,0.2,1.0,0.14406393678902962,5035.644999742507,2.0,0.0,596.011,1787.4450000000002,2513.8120000000004,88.197,0.0,124.68100000000001,72.08200000000001,0.0,0.0,82.764,0.0,0.0,0.0,0.0,0.0,0.21071185833128409
18,2014-04-08,1,7.4,0.4,1.2,0.1038308889653645,4475.891999959949,2.0,1.0,873.53,683.3639999999999,1307.637,27.089,0.0,1494.864,70.913,0.0,0.0,11.128,0.0,0.0,0.0,0.0,0.0,0.1560001386432907
19,2014-04-09,2,7.8,0.6,1.0,0.0921222333052219,1773.7219996452322,0.0,0.0,23.843000000000004,763.865,984.3600000000001,31.735,0.0,16.27,74.42,0.0,0.0,50.254,0.0,0.0,0.0,0.0,0.0,0.17015321706493572
20,2014-04-10,3,7.4,0.4,1.0,0.1080663991151945,7018.261001348491,0.0,2.0,103.68900000000001,1778.979,2776.3279999999995,0.0,0.0,5.217,95.092,13.22,0.0,2239.937,0.0,0.0,0.0,0.0,0.0,0.15769799579714458
21,2014-04-11,4,7.6,0.2,1.0,0.12018808327176551,4983.920999288562,0.0,0.0,102.15899999999999,1698.898,3128.489,17.149,0.0,9.16,354.09200000000004,0.0,0.0,28.343,4.513,0.0,0.0,0.0,0.0,0.17290865262528266
22,2014-04-12,5,7.666666666666667,0.3333333333333333,1.0,0.12703734227128452,2492.817999362946,6.0,0.0,19477.059,229.648,12054.725999999999,0.0,0.0,0.0,1072.477,0.0,0.0,21.096,9.33,0.0,0.0,0.0,0.0,0.21775335463785245
23,2014-04-13,6,7.4,0.2,1.0,0.07813754216620178,7752.552998781203,1.0,1.0,1391.461,2391.052,3217.9339999999997,0.0,0.0,643.756,4335.307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137657963214526
24,2014-04-14,0,7.0,0.0,0.8,0.09289626571780712,4230.447000265119,0.0,1.0,1808.0780000000002,3571.217,1152.6689999999999,28.19,0.0,8.073,58.008,41.365,0.0,11.226,17.303,0.0,0.0,0.0,0.0,0.1954959454962487
25,2014-04-15,1,7.6,0.2,0.8,0.11955499852139127,3964.784998178483,6.0,0.0,726.5000000000001,2245.302,1850.042,0.0,0.0,6.025,100.23500000000001,0.0,0.0,12.082,0.0,0.0,0.0,0.0,0.0,0.18035118756370005
26,2014-04-16,2,8.0,0.8,1.0,0.1147681692149471,5334.56700015068,2.0,0.0,244.239,1454.3010000000002,3481.064,18.113,0.0,33.186,175.38,0.0,0.0,38.227999999999994,7.662,0.0,0.0,0.0,0.0,0.18183719148383673
27,2014-04-17,3,7.25,0.25,0.75,0.14085924635236632,5006.50600028038,4.0,2.0,1816.36,2048.2860000000005,1159.785,172.576,0.0,0.0,167.096,0.0,0.0,101.287,31.331,0.0,0.0,0.0,0.0,0.184708473572317
28,2014-04-18,4,7.5,0.0,1.0,0.07387608289940913,6253.737000465391,6.0,0.0,1751.578,1206.113,4304.597,0.0,0.0,183.844,47.28200000000001,0.0,0.0,18.267,7.954,0.0,0.0,0.0,0.0,0.12306424915475131
29,2014-04-19,5,7.8,0.6,0.8,0.20822977708940205,1441.918000221252,4.0,1.0,117.62400000000001,1155.189,66.705,0.0,0.0,0.0,53.494,0.0,69.034,0.0,0.0,0.0,0.0,0.0,0.0,0.22913506505901463
30,2014-04-20,6,7.5,0.25,1.0,0.1468526372239469,3489.1269993782043,3.0,2.0,489.672,993.986,1528.4879999999998,0.0,0.0,0.0,49.111000000000004,0.0,26.617,225.16000000000003,0.0,0.0,0.0,0.0,0.0,0.15285730841103878
31,2014-04-21,0,7.4,0.2,1.0,0.020845805030771478,6019.938000440603,3.0,0.0,723.0600000000001,242.13599999999997,4016.5240000000003,23.194,0.0,0.0,1681.2970000000003,0.0,167.219,0.0,5.461,0.0,0.0,0.0,0.0,0.0541406208885805
32,2014-04-22,1,7.6,0.4,0.8,0.09285561446082308,3493.3910002708426,0.0,0.0,126.094,1806.5020000000002,2342.385,0.0,0.0,39.548,73.49100000000001,0.0,0.0,23.108,0.0,0.0,0.0,0.0,0.0,0.1586911309462689
33,2014-04-23,2,7.0,0.6,0.8,0.12038971933691188,4272.4279997348785,0.0,1.0,145.374,1479.562,2393.742,159.123,0.0,0.0,58.527,0.0,0.0,24.156,0.0,0.0,0.0,0.0,0.0,0.18308417958939266
34,2014-04-24,3,7.4,-0.2,1.0,0.10600109223606824,4893.604000329971,0.0,0.0,115.675,2815.1409999999996,1748.1070000000002,52.354,0.0,0.0,159.01399999999998,0.0,0.0,17.439,0.0,0.0,0.0,0.0,0.0,0.1673415707960748
35,2014-04-25,4,7.5,-1.0,1.0,0.10616761822048393,10863.719999790188,0.0,0.0,42.124,7931.9760000000015,3332.9510000000005,43.303,0.0,178.498,57.62399999999999,0.0,0.0,54.501,10.174,0.0,0.0,0.0,0.0,0.18360420074199552
36,2014-04-26,5,7.5,-0.25,1.0,0.26914225033438455,3489.0539994239807,4.0,5.0,443.29100000000005,586.442,2737.0319999999997,0.0,0.0,0.0,90.04600000000002,19.455000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3122176071299369
37,2014-04-27,6,7.6,-1.4,1.0,0.06555207175889922,5290.936999082568,0.0,0.0,8.94,876.2230000000001,7382.021,0.0,0.0,0.0,2434.284,0.0,540.932,56.349999999999994,0.0,0.0,0.0,0.0,0.0,0.10817283902056529
38,2014-04-28,0,7.0,-1.4,1.0,0.08262849034113322,3365.22000002861,1.0,0.0,118.209,2852.1900000000005,3497.5219999999995,28.117,0.0,0.0,47.72,7.876,0.0,16.492,13.238,0.0,0.0,0.0,0.0,0.12941095088811808
39,2014-04-29,1,7.2,-0.6,1.0,0.11869584822490481,3669.9149987697606,0.0,0.0,20.779,1792.613,1007.323,479.4939999999999,0.0,6.506,66.649,0.0,0.0,13.057,0.0,0.0,0.0,0.0,0.0,0.1800104941179241
40,2014-04-30,2,7.0,-1.2,1.0,0.0896922408290305,4097.972999095917,0.0,0.0,191.08799999999997,1863.6949999999997,2006.6939999999997,0.0,0.0,0.0,85.207,0.0,0.0,41.5,16.27,0.0,0.0,0.0,0.0,0.1438108828920025
41,2014-05-01,3,7.2,-0.8,1.0,0.13638883459215953,3744.9600000381465,1.0,0.0,1824.377,1083.126,3026.651,0.0,0.0,61.166,80.12700000000001,0.0,112.24,0.0,12.198,0.0,0.0,0.0,0.0,0.17026220613920742
42,2014-05-02,4,7.6,-1.2,1.4,0.13437692269476761,6631.174000263214,10.0,1.0,274.71500000000003,1102.3259999999998,4098.996999999999,43.224000000000004,0.0,0.0,713.9780000000001,0.0,49.673,0.0,28.902,0.0,0.0,0.0,0.0,0.17257871024622395
43,2014-05-03,5,7.75,-0.4,1.0,0.1389189314363011,7432.300000190738,5.0,0.0,550.479,924.1080000000001,3330.291,0.0,0.0,0.0,54.141000000000005,0.0,72.50900000000001,15.146,11.342,0.0,0.0,0.0,0.0,0.1908911690892674
44,2014-05-04,6,7.4,-1.2,0.8,0.06616240664834475,3048.189000368119,4.0,0.0,80.634,192.146,2692.8390000000004,0.0,0.0,0.0,37.760000000000005,0.0,0.0,41.416,0.0,0.0,0.0,0.0,0.0,0.16431535301630082
45,2014-05-05,0,7.25,-1.0,1.0,0.10118200505539371,3253.5099997520465,2.0,1.0,124.64399999999999,946.4380000000001,1635.675,13.243,0.0,0.0,249.24900000000002,0.0,130.482,140.589,6.155,0.0,0.0,0.0,0.0,0.1574601502340307
46,2014-05-07,2,7.666666666666667,-0.6666666666666666,1.0,0.09445035643820725,3511.5200004577637,0.0,0.0,719.681,1327.231,1184.998,0.0,0.0,13.905000000000001,259.949,0.0,0.0,37.386,0.0,0.0,0.0,0.0,0.0,0.1667700596600282
47,2014-05-06,1,,,,0.0864344417491167,1786.1979990005495,2.0,0.0,568.458,980.45,451.80899999999997,0.0,0.0,14.902,0.0,0.0,0.0,12.061,0.0,0.0,0.0,0.0,0.0,0.12940585468550725
