,time,weekday,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,sleep
0,2014-04-02 17:00:00,2,7.0,1.0,1.0,0.353448275862069,1285.258999824523,0.0,0.0,566.516,694.76,0.0,13.057,0.0,0.0,55.52600000000001,198.354,0.0,0.0,4.274,,11.92814138888889
1,2014-04-02 21:00:00,2,8.0,1.0,1.0,0.375,4227.120999813076,1.0,0.0,361.08500000000004,184.293,0.0,45.111999999999995,0.0,0.0,11.596,68.39099999999999,0.0,0.0,0.0,,11.92814138888889
2,2014-04-03 09:00:00,3,5.0,-2.0,0.0,0.111111111111111,1565.4259996414185,0.0,0.0,465.52700000000004,249.824,37.434999999999995,0.0,0.0,0.0,23.284,0.0,0.0,0.0,59.228,,14.999611388888889
3,2014-04-03 15:00:00,3,6.0,1.0,1.0,0.583333333333333,272.42100024223345,0.0,0.0,34.077,138.162,0.0,0.0,0.0,0.0,102.60300000000001,0.0,0.0,0.0,0.0,,14.999611388888889
4,2014-04-03 18:00:00,3,7.0,0.0,1.0,0.142857142857143,7078.7549996376,0.0,0.0,37.767,338.85600000000005,89.112,19.074,0.0,0.0,0.0,44.160000000000004,0.0,0.0,0.0,,14.999611388888889
5,2014-04-03 21:00:00,3,7.0,1.0,1.0,0.204081632653061,4440.635000228885,2.0,0.0,115.08200000000001,29.91,0.0,0.0,0.0,0.0,0.0,32.113,0.0,0.0,1.002,,14.999611388888889
6,2014-04-04 09:00:00,4,7.0,1.0,2.0,0.678571428571429,334.555999994278,0.0,0.0,286.443,70.74799999999999,113.96400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.447,,14.526293055555556
7,2014-04-04 15:00:00,4,8.0,2.0,2.0,0.28125,1531.0240001678442,0.0,0.0,114.356,12.042000000000002,0.0,0.0,0.0,0.0,9.051,170.976,0.0,0.0,0.0,,14.526293055555556
8,2014-04-04 18:00:00,4,7.0,0.0,0.0,0.25,107.3499999046326,0.0,0.0,82.038,48.265,58.757000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.002,,14.526293055555556
9,2014-04-04 22:00:00,4,6.0,1.0,0.0,0.0,689.6900000572205,2.0,0.0,238.892,52.358,4.089,0.0,0.0,0.0,0.0,42.847,0.0,0.0,0.0,,14.526293055555556
10,2014-04-05 09:00:00,5,7.0,-1.0,0.0,0.0,133.7170000076295,0.0,0.0,385.687,98.553,106.354,0.0,0.0,0.0,43.624,0.0,0.0,0.0,93.34800000000001,,15.279628055555555
11,2014-04-05 12:00:00,5,7.0,1.0,0.0,0.340425531914894,2684.1150004863707,1.0,0.0,373.302,74.275,105.324,0.0,0.0,1.011,13.188,0.0,0.0,0.0,0.0,,15.279628055555555
12,2014-04-05 16:00:00,5,8.0,1.0,0.0,0.7,2112.1770000457755,0.0,0.0,153.779,434.629,0.0,2.034,0.0,330.007,67.405,0.0,51.254000000000005,0.0,31.172,,15.279628055555555
13,2014-04-05 18:00:00,5,7.0,0.0,1.0,0.4,107.7349998950958,2.0,0.0,170.09300000000002,79.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15.279628055555555
14,2014-04-05 21:00:00,5,7.0,1.0,1.0,0.125,722.5360000133514,2.0,0.0,393.038,37.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15.279628055555555
15,2014-04-06 09:00:00,6,8.0,1.0,1.0,0.583333333333333,1089.5329999923708,0.0,0.0,434.70799999999997,222.58900000000003,0.0,0.0,0.0,0.0,39.733999999999995,17.041,0.0,0.0,37.202,,14.008557777777778
16,2014-04-06 12:00:00,6,6.0,0.0,0.0,0.225,11.6949999332428,0.0,0.0,175.634,21.1,0.0,0.0,0.0,0.0,18.215,0.0,0.0,0.0,0.0,,14.008557777777778
17,2014-04-06 15:00:00,6,7.0,0.0,0.0,0.159090909090909,6221.606999635693,1.0,0.0,923.607,240.04399999999998,101.96600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.051,,14.008557777777778
18,2014-04-06 18:00:00,6,6.0,0.0,-1.0,0.130434782608696,183.33699965476984,0.0,0.0,183.277,215.912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,14.008557777777778
19,2014-04-06 21:00:00,6,7.0,1.0,1.0,0.625,101.48100018501285,0.0,0.0,206.94,50.881,43.793,54.044999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,14.008557777777778
20,2014-04-07 09:00:00,0,7.0,-1.0,1.0,0.03125,119.86400008201598,0.0,1.0,87.221,112.15299999999999,44.18899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13.468718333333333
21,2014-04-07 12:00:00,0,7.0,0.0,0.0,0.328125,1048.0060000419617,0.0,0.0,69.412,248.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13.468718333333333
22,2014-04-07 15:00:00,0,6.0,1.0,0.0,0.0833333333333333,899.0389997959142,0.0,2.0,39.870999999999995,165.434,0.0,0.0,0.0,0.0,0.0,55.219,0.0,0.0,0.0,,13.468718333333333
23,2014-04-07 19:00:00,0,6.0,-1.0,0.0,0.136363636363636,2721.944000244144,0.0,0.0,658.0699999999999,53.251,0.0,0.0,0.0,0.0,11.035,0.0,0.0,0.0,0.0,,13.468718333333333
24,2014-04-07 21:00:00,0,7.0,0.0,0.0,0.375,76.9960000514984,1.0,0.0,25.432,104.596,0.0,36.157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13.468718333333333
25,2014-04-08 11:00:00,1,7.0,1.0,1.0,0.166666666666667,950.5770001411437,0.0,0.0,225.777,304.128,16.64,0.0,0.0,0.0,0.0,5.011,0.0,0.0,103.298,,19.743361111111113
26,2014-04-08 12:00:00,1,8.0,1.0,1.0,0.25,780.0769996643072,1.0,0.0,559.5609999999999,87.376,0.0,0.0,0.0,0.0,15.486,117.389,0.0,0.0,0.0,,19.743361111111113
27,2014-04-08 15:00:00,1,7.0,1.0,1.0,0.120689655172414,370.53499960899353,0.0,0.0,70.681,285.743,0.0,0.0,0.0,0.0,14.033999999999999,0.0,0.0,0.0,0.0,,19.743361111111113
28,2014-04-08 18:00:00,1,6.0,-1.0,0.0,0.26530612244898,581.6460003852844,0.0,0.0,211.247,138.473,174.38000000000002,0.0,0.0,0.0,12.032,45.371,0.0,0.0,0.0,,19.743361111111113
29,2014-04-08 21:00:00,1,7.0,1.0,1.0,0.129310344827586,788.30999994278,0.0,0.0,67.996,318.186,6.025,64.352,0.0,24.468,196.78699999999995,110.289,0.0,0.0,0.0,,19.743361111111113
30,2014-04-09 10:00:00,2,7.0,1.0,0.0,0.196428571428571,615.0579993724823,0.0,0.0,474.133,54.411,158.00500000000002,0.0,0.0,0.0,15.222,35.777,0.0,0.0,77.90100000000001,,13.0
31,2014-04-09 12:00:00,2,7.0,0.0,1.0,0.107142857142857,201.02800011634855,0.0,0.0,29.526000000000003,144.82399999999998,0.0,0.0,0.0,0.0,12.032,14.278,0.0,0.0,0.0,,13.0
32,2014-04-09 16:00:00,2,6.0,-1.0,0.0,0.25,214.22899985313362,0.0,0.0,19.397,173.62199999999999,0.0,0.0,0.0,0.0,10.086,11.034,0.0,0.0,0.0,,13.0
33,2014-04-09 18:00:00,2,8.0,1.0,1.0,0.28448275862069,802.0009996891024,0.0,0.0,313.231,458.37200000000007,0.0,0.0,0.0,0.0,19.909,10.313,0.0,0.0,0.0,,13.0
34,2014-04-09 20:00:00,2,7.0,1.0,1.0,0.277777777777778,848.8429996967315,0.0,0.0,304.392,500.575,0.0,0.0,0.0,12.306000000000001,18.065,13.246,0.0,0.0,0.0,,13.0
35,2014-04-10 10:00:00,3,7.0,0.0,0.0,0.09,3096.0439989566803,1.0,0.0,656.49,1641.353,200.92100000000002,27.095,0.0,0.0,11.032,206.92100000000002,0.0,0.0,351.221,,14.0
36,2014-04-10 12:00:00,3,7.0,1.0,1.0,0.160714285714286,549.5889997482295,0.0,0.0,501.142,462.6569999999999,0.0,0.0,0.0,0.0,10.04,0.0,0.0,0.0,0.0,,14.0
37,2014-04-10 15:00:00,3,6.0,0.0,0.0,0.380952380952381,7075.547999858852,1.0,1.0,286.86000000000007,549.155,79.75500000000001,0.0,0.0,0.0,11.137,89.696,0.0,0.0,47.312,,14.0
38,2014-04-10 18:00:00,3,8.0,1.0,1.0,0.0096153846153846,869.7559998035427,0.0,2.0,326.44399999999996,478.90000000000003,48.196,0.0,0.0,0.0,13.151,3.019,0.0,0.0,0.0,,14.0
