,time,weekday,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,sleep
0,2014-04-08 21:00:00,1,7.0,0.0,0.0,0.0583333333333333,3142.1170003414154,1.0,1.0,1323.178,1606.333,0.0,0.0,0.0,53.185,56.986999999999995,1089.8680000000002,0.0,0.0,0.0,,15.559221388888888
1,2014-04-09 08:00:00,2,9.0,1.0,2.0,0.0,1472.49799990654,1.0,0.0,372.30800000000005,340.19899999999996,0.0,0.0,162.55100000000002,0.0,276.71500000000003,292.578,0.0,0.0,0.0,,19.873310555555555
2,2014-04-09 11:00:00,2,8.0,0.0,1.0,0.100840336134454,2259.437000513076,2.0,0.0,493.64200000000005,1133.026,0.0,0.0,409.562,124.362,30.03,0.0,44.827,0.0,0.0,,19.873310555555555
3,2014-04-09 15:00:00,2,7.0,0.0,-1.0,0.216666666666667,1338.088999509811,0.0,0.0,182.723,1132.7279999999998,0.0,0.0,0.0,0.0,22.317,0.0,0.0,0.0,0.0,,19.873310555555555
4,2014-04-09 18:00:00,2,6.0,1.0,-1.0,0.375,1441.949000597,0.0,2.0,549.699,864.838,0.0,0.0,0.0,0.0,27.223,0.0,0.0,0.0,0.0,,19.873310555555555
5,2014-04-09 22:00:00,2,8.0,0.0,1.0,0.2,1520.7430000305176,6.0,0.0,292.397,144.053,1061.4940000000001,0.0,0.0,0.0,18.246,0.0,0.0,0.0,4.123,,19.873310555555555
6,2014-04-10 09:00:00,3,8.0,-1.0,1.0,0.0420168067226891,2427.9340000152592,0.0,0.0,176.918,760.71,0.0,0.0,120.452,44.258,33.946999999999996,2068.847,86.643,0.0,0.0,,11.0
7,2014-04-10 12:00:00,3,6.0,-1.0,0.0,0.0672268907563025,616.0389997959135,0.0,0.0,198.35200000000003,259.32,0.0,0.0,0.0,0.0,158.445,0.0,0.0,0.0,0.0,,11.0
8,2014-04-10 16:00:00,3,6.0,0.0,0.0,0.208333333333333,1901.978999853136,0.0,0.0,1104.086,249.589,0.0,0.0,0.0,1.004,65.97800000000001,481.179,0.0,0.0,0.0,,11.0
9,2014-04-10 21:00:00,3,6.0,0.0,0.0,0.0416666666666667,3227.788000106812,0.0,0.0,437.533,1260.7489999999998,23.124000000000002,0.0,34.28,29.279,73.58399999999999,1369.026,0.0,0.0,0.0,,11.0
10,2014-04-11 12:00:00,4,8.0,2.0,2.0,0.0583333333333333,1849.2409996986382,0.0,5.0,975.705,1241.443,0.0,0.0,40.733,0.0,15.34,919.2629999999999,94.007,0.0,0.0,,13.846053333333334
11,2014-04-11 14:00:00,4,8.0,0.0,1.0,0.125,3121.7640001773816,0.0,1.0,282.20300000000003,664.977,0.0,0.0,0.0,0.0,18.136,3052.587,0.0,0.0,0.0,,13.846053333333334
12,2014-04-11 18:00:00,4,8.0,0.0,1.0,0.3,1313.154000043869,1.0,2.0,498.8520000000001,796.375,0.0,0.0,0.0,1.025,16.059,0.0,0.0,0.0,0.0,,13.846053333333334
13,2014-04-11 21:00:00,4,8.0,0.0,1.0,0.116666666666667,570.7839999198917,1.0,0.0,189.465,343.69699999999995,0.0,0.0,0.0,0.0,17.128,20.136,0.0,0.0,0.0,,13.846053333333334
14,2014-04-12 09:00:00,5,7.0,-1.0,-1.0,0.316666666666667,471.70600032806425,1.0,0.0,10092.095999999998,349.334,0.0,0.0,0.0,0.0,34.199,0.0,0.0,0.0,0.0,,15.179789166666668
15,2014-04-12 13:00:00,5,6.0,-1.0,0.0,0.133333333333333,50.63900017738347,0.0,0.0,111.98299999999999,4.02,0.0,0.0,0.0,0.0,16.514,862.836,0.0,0.0,0.0,,15.179789166666668
16,2014-04-12 16:00:00,5,7.0,0.0,0.0,0.229508196721311,427.89400005340593,1.0,0.0,204.096,211.64899999999997,0.0,0.0,0.0,0.0,12.08,0.0,0.0,0.0,0.0,,15.179789166666668
17,2014-04-12 19:00:00,5,8.0,1.0,1.0,0.60655737704918,182.08699965476993,1.0,1.0,105.31300000000002,49.40599999999999,0.0,0.0,0.0,16.117,11.043,0.0,0.0,0.0,0.0,,15.179789166666668
