,time,weekday,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,sleep
0,2014-03-21 11:00:00,4,6.0,0.0,0.0,,568.1579997539521,0.0,0.0,95.97799999999998,564.051,0.0,0.0,0.0,0.0,39.256,209.745,0.0,0.0,0.0,,15.985090277777777
1,2014-03-21 15:00:00,4,7.0,-1.0,1.0,0.0526315789473684,2976.2349994182587,0.0,0.0,1506.3940000000005,1592.173,208.886,59.478,0.0,0.0,130.04099999999997,632.73,0.0,0.0,0.0,,15.985090277777777
2,2014-03-21 18:00:00,4,5.0,-2.0,-1.0,0.283333333333333,1166.6079995632167,5.0,0.0,615.0749999999998,413.44900000000007,6.023,0.0,0.0,0.0,21.117,219.74800000000002,63.638,0.0,0.0,,15.985090277777777
3,2014-03-21 21:00:00,4,7.0,1.0,1.0,0.575,376.1900002956391,3.0,0.0,221.19100000000003,106.19300000000001,0.0,38.553,0.0,0.0,9.066,0.0,0.0,0.0,0.0,,15.985090277777777
4,2014-03-22 09:00:00,5,7.0,-1.0,1.0,0.168067226890756,5923.164000272753,1.0,0.0,459.104,481.79499999999996,0.0,315.481,0.0,0.0,3698.0719999999997,450.69,0.0,0.0,0.0,,19.616557777777775
5,2014-03-22 12:00:00,5,6.0,0.0,0.0,0.0948275862068965,1539.6000001430505,0.0,0.0,863.9420000000001,84.51899999999999,158.51600000000002,81.70400000000001,0.0,0.0,14.051,335.599,0.0,0.0,0.0,,19.616557777777775
6,2014-03-22 15:00:00,5,5.0,1.0,-1.0,0.210084033613445,2674.1840002536774,0.0,0.0,911.7720000000002,1311.731,24.116999999999997,148.07,0.0,0.0,180.219,259.14300000000003,0.0,0.0,0.0,,19.616557777777775
7,2014-03-22 18:00:00,5,5.0,-1.0,0.0,0.336134453781513,2096.8039996623993,0.0,0.0,724.7749999999999,404.908,172.80599999999998,43.213,0.0,0.0,761.046,437.77,0.0,0.0,0.0,,19.616557777777775
8,2014-03-22 20:00:00,5,7.0,-1.0,1.0,0.191666666666667,1295.3489997386928,0.0,0.0,799.979,831.2420000000002,0.0,0.0,0.0,0.0,80.54200000000002,217.97799999999998,0.0,0.0,0.0,,19.616557777777775
9,2014-03-23 09:00:00,6,6.0,-2.0,0.0,0.108333333333333,4309.160000085831,0.0,0.0,2441.618,2006.3310000000001,249.229,8.021,0.0,0.0,76.809,510.59700000000004,0.0,0.0,12.133,,13.250841666666666
10,2014-03-23 11:00:00,6,6.0,-1.0,0.0,0.384615384615385,1019.0740005970008,0.0,0.0,223.536,0.0,77.47900000000001,0.0,0.0,0.0,46.256,360.646,0.0,0.0,0.0,,13.250841666666666
11,2014-03-23 15:00:00,6,6.0,1.0,1.0,0.0689655172413793,3329.6900002956404,0.0,0.0,1368.438,1663.4769999999999,238.098,159.62400000000002,0.0,0.0,15.252,366.929,0.0,0.0,0.0,,13.250841666666666
12,2014-03-23 17:00:00,6,5.0,-1.0,-1.0,0.405172413793103,1016.3800008296969,0.0,0.0,319.368,612.198,0.0,0.0,0.0,0.0,43.328,40.275,0.0,0.0,0.0,,13.250841666666666
13,2014-03-23 20:00:00,6,7.0,-1.0,1.0,0.144067796610169,2283.2499997615805,0.0,0.0,2547.2019999999998,590.393,0.0,0.0,0.0,0.0,133.53900000000002,462.771,0.0,0.0,0.0,,13.250841666666666
14,2014-03-24 11:00:00,0,6.0,-1.0,0.0,0.0083333333333333,2386.4480004310617,0.0,0.0,1369.951,897.1460000000001,0.0,89.616,0.0,0.0,47.308,209.721,0.0,0.0,0.0,,19.087660833333334
15,2014-03-24 14:00:00,0,6.0,-1.0,0.0,0.0512820512820513,2336.7740004062653,0.0,0.0,761.287,950.598,0.0,14.127,0.0,0.0,336.24399999999997,273.951,0.0,0.0,0.0,,19.087660833333334
16,2014-03-24 18:00:00,0,7.0,1.0,1.0,0.445454545454545,4214.453000783919,0.0,0.0,482.982,2031.3609999999999,465.08599999999996,764.7059999999999,0.0,0.0,8.067,265.39000000000004,210.029,0.0,0.0,,19.087660833333334
17,2014-03-24 21:00:00,0,6.0,-2.0,0.0,0.0416666666666667,987.6999993324289,0.0,0.0,311.68299999999994,677.865,0.0,0.0,0.0,0.0,8.063,46.305,0.0,0.0,0.0,,19.087660833333334
18,2014-03-25 09:00:00,1,7.0,-2.0,0.0,0.025,4541.937000036239,0.0,0.0,1202.357,2772.557,0.0,258.053,0.0,0.0,80.57499999999999,446.19800000000004,208.26000000000002,0.0,0.0,,17.804921944444445
19,2014-03-25 12:00:00,1,8.0,-1.0,1.0,0.025,2174.2950007915497,0.0,0.0,1001.87,1106.029,0.0,0.0,0.0,0.0,44.091,137.21200000000002,148.916,0.0,0.0,,17.804921944444445
20,2014-03-25 14:00:00,1,6.0,-1.0,0.0,0.118181818181818,1638.4959990978239,0.0,0.0,361.65099999999995,508.085,0.0,0.0,0.0,0.0,8.024,471.34000000000003,79.202,0.0,0.0,,17.804921944444445
21,2014-03-25 21:00:00,1,2.0,2.0,-2.0,0.5,4024.279000043869,0.0,0.0,642.463,2458.891999999999,0.0,0.0,0.0,0.0,18.075,115.379,795.4950000000002,0.0,0.0,,17.804921944444445
22,2014-03-26 09:00:00,2,7.0,-1.0,1.0,0.0614035087719298,5122.139998912811,1.0,1.0,2934.6220000000008,1505.7720000000002,0.0,119.463,0.0,0.0,1456.6589999999999,754.185,237.64999999999998,0.0,0.0,,12.0
23,2014-03-26 12:00:00,2,7.0,-1.0,1.0,0.0333333333333333,1876.6190009117126,0.0,0.0,641.388,841.561,0.0,0.0,0.0,0.0,338.256,54.344,0.0,0.0,0.0,,12.0
24,2014-03-26 14:00:00,2,6.0,1.0,0.0,0.206896551724138,1694.001999139787,0.0,1.0,360.175,678.492,0.0,0.0,0.0,0.0,309.47400000000005,113.01299999999999,104.189,0.0,0.0,,12.0
25,2014-03-26 18:00:00,2,8.0,-1.0,2.0,0.26271186440678,2799.481999397277,0.0,0.0,973.339,1089.013,517.605,0.0,0.0,0.0,228.60900000000004,116.189,0.0,0.0,0.0,,12.0
26,2014-03-26 21:00:00,2,7.0,1.0,1.0,0.185840707964602,1928.2150003910065,1.0,0.0,523.8389999999999,564.9060000000001,0.0,6.048,0.0,0.0,990.5569999999998,186.241,0.0,0.0,0.0,,12.0
27,2014-03-27 09:00:00,3,7.0,-1.0,1.0,0.1625,2976.7310006618495,0.0,0.0,543.857,1665.2659999999998,0.0,0.0,0.0,0.0,7.039,972.2309999999999,0.0,0.0,0.0,,13.582143055555555
28,2014-03-27 12:00:00,3,6.0,-1.0,0.0,0.178571428571429,1630.0759994983678,0.0,0.0,578.454,925.916,0.0,12.037,0.0,0.0,10.059,103.75300000000001,0.0,0.0,0.0,,13.582143055555555
29,2014-03-27 15:00:00,3,6.0,-1.0,1.0,0.0423728813559322,3036.461000442506,0.0,0.0,202.744,2270.701,0.0,0.0,0.0,0.0,13.049,171.539,0.0,0.0,0.0,,13.582143055555555
30,2014-03-27 18:00:00,3,7.0,-1.0,1.0,0.0173913043478261,1510.1029996871946,1.0,0.0,252.73299999999998,1473.96,0.0,105.35600000000001,0.0,0.0,9.136000000000001,127.59200000000001,0.0,0.0,0.0,,13.582143055555555
