,date,weekday,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,mood_std,circumplex.arousal_std,circumplex.valence_std,activity_std
0,2014-04-02,2,8.5,0.25,1.5,0.15358132140520145,2727.8409993648543,0.0,2.0,222.42499999999998,922.3449999999999,7.023,0.0,0.0,375.10299999999995,170.44899999999998,2182.87,0.0,0.0,14.126000000000001,0.0,0.0,0.0,0.0,0.20922791555128145
1,2014-04-03,3,7.25,-1.0,0.25,0.18869134208890803,3939.332000255583,0.0,0.0,133.01399999999998,1869.5210000000002,0.0,0.0,0.0,1299.5949999999998,137.89000000000001,1491.9850000000001,90.71700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.2532239415828576
2,2014-04-04,4,8.0,-1.25,0.75,0.01512629220389264,3967.075998783112,1.0,0.0,13.521999999999998,826.706,172.06599999999997,0.0,0.0,126.32200000000002,69.44,1984.26,777.9000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.021624576956922454
3,2014-04-05,5,8.2,0.8,0.8,0.14988214995833685,6806.078000307085,0.0,2.0,151.90400000000002,2457.5889999999995,0.0,0.0,0.0,855.212,87.655,2763.1330000000003,316.99399999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.21005769080104214
4,2014-04-06,6,7.75,0.0,0.8,0.11463534506164202,9531.902999639507,0.0,6.0,241.93400000000003,2141.965,0.0,0.0,0.0,346.319,215.304,7123.664000000001,0.0,0.0,15.058,0.0,0.0,0.0,0.0,0.18242716297260334
5,2014-04-07,0,7.2,-0.6,0.2,0.1954092748210395,11191.926000595091,0.0,0.0,266.639,2490.1130000000003,47.142,0.0,0.0,796.9639999999999,234.98000000000002,7326.925000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21843351562594293
6,2014-04-08,1,7.8,-0.8,1.0,0.13756706347311956,14873.304000377653,0.0,4.0,1210.733,4535.776999999999,696.8,0.0,0.0,1432.871,72.49199999999999,6850.535000000002,182.989,0.0,0.0,0.0,0.0,0.0,0.0,0.1549698186161685
7,2014-04-09,2,7.6,0.4,0.4,0.0684037452212791,5617.376000642778,0.0,0.0,234.855,3151.9150000000004,0.0,0.0,0.0,599.3290000000002,61.608,3194.3189999999995,0.0,0.0,2.0149999999999997,0.0,0.0,0.0,0.0,0.13138529258008338
8,2014-04-10,3,8.6,0.4,1.4,0.1676437975828992,7310.520997524259,1.0,3.0,417.9219999999999,1978.8590000000004,49.201,0.0,0.0,671.115,713.279,3479.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2401569247963772
9,2014-04-11,4,7.2,0.2,0.6,0.018978234747998615,6887.131999969485,0.0,0.0,26.098999999999997,2509.4590000000003,100.23799999999999,27.183,0.0,988.105,56.289,3173.02,0.0,0.0,4.041,0.0,0.0,0.0,0.0,0.029767657601299798
10,2014-04-12,5,8.25,1.0,0.75,0.11546995747559541,2665.6599991321555,0.0,1.0,83.032,1837.5330000000001,96.78599999999999,0.0,0.0,292.025,66.49300000000001,149.98,138.267,0.0,0.0,0.0,0.0,0.0,0.0,0.17350534790114494
11,2014-04-13,6,8.2,0.0,0.6,0.0749941178856907,11175.523998498913,0.0,0.0,382.14700000000005,2446.3369999999995,0.0,0.0,0.0,559.3219999999999,64.56700000000001,3855.0980000000004,177.822,0.0,0.0,0.0,0.0,0.0,0.0,0.0932893325491083
12,2014-04-14,0,8.0,-0.8,1.0,0.14115802099173555,7842.806001186373,0.0,0.0,346.94599999999997,2033.1,91.46900000000001,0.0,0.0,777.1320000000001,176.56,5300.715999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22975203183513732
13,2014-04-15,1,8.25,-0.5,1.0,0.19738316762908892,9205.890996217726,0.0,1.0,109.163,4330.224,43.160000000000004,0.0,0.0,818.141,76.42599999999999,3903.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22812095685388992
14,2014-04-16,2,7.8,0.0,1.0,0.03188956858021307,11911.723999261852,1.0,5.0,336.562,3112.6549999999993,2162.9629999999997,1.004,0.0,632.902,129.926,5169.097999999999,410.731,0.0,0.0,0.0,0.0,0.0,0.0,0.045328303368948296
