,date,weekday,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,mood_std,circumplex.arousal_std,circumplex.valence_std,activity_std,days
0,2014-03-21,4,4.666666666666667,0.6666666666666666,0.6666666666666666,0.109655017921147,6933.05800008774,3.0,0.0,1992.576,4906.088999999999,0.0,0.0,0.0,0.0,117.06900000000002,5.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1646400073770081,0
1,2014-03-22,5,6.6,-1.4,0.4,0.0865792686124129,4756.049000501638,7.0,0.0,3243.811,1842.908,0.0,0.0,0.0,0.0,480.03,71.613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1622735954672981,1
2,2014-03-23,6,7.0,-0.8,0.8,0.0294604386995691,996.3209986686708,4.0,0.0,572.4590000000001,252.169,0.0,0.0,0.0,0.0,104.042,67.619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075931045933668,2
3,2014-03-24,0,6.0,-0.4,0.4,0.1138894460613641,2143.2990009784703,5.0,0.0,384.5570000000001,3434.444,26.125,0.0,0.0,0.0,53.411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2184558772790208,3
4,2014-03-25,1,5.5,-1.25,0.25,0.1132516067235199,4789.015998840334,12.0,0.0,1052.341,3930.737,0.0,0.0,0.0,0.0,54.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1913351978947987,4
5,2014-03-26,2,6.0,-0.6,0.4,0.1089148261269654,4413.397999525071,6.0,0.0,911.113,3308.547,0.0,0.0,0.0,0.0,49.532,139.74599999999998,0.0,2.006,0.0,0.0,0.0,0.0,0.0,0.1925272313283099,5
6,2014-03-27,3,6.6,0.0,0.6,0.1322046084800736,3595.464998483658,7.0,1.0,880.1669999999999,2165.117,242.518,0.0,0.0,0.0,47.601,190.399,0.0,66.857,0.0,0.0,0.0,0.0,0.0,0.1745828472549579,6
7,2014-03-28,4,6.6,-0.6,1.2,0.1488722650214678,2731.158999204635,8.0,1.0,851.371,1221.546,562.8489999999999,0.0,0.0,0.0,63.667,26.28,0.0,4.047000000000001,0.0,0.0,0.0,0.0,0.0,0.1973138043858747,7
8,2014-03-29,5,7.4,0.2,1.2,0.1379542600292001,1752.946999788284,10.0,2.0,608.323,962.6,85.27600000000001,0.0,0.0,0.0,95.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1960457333803463,8
9,2014-03-30,6,7.0,-0.4,0.8,0.0645236703682057,1024.7169997692104,5.0,0.0,2877.918,690.4359999999999,0.0,0.0,0.0,0.0,50.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1310829447618116,9
10,2014-03-31,0,7.2,-0.4,1.0,0.1301209995492449,6191.571999549862,6.0,1.0,857.5339999999999,5208.941000000001,0.0,0.0,0.0,0.0,44.667,0.0,238.217,0.0,0.0,0.0,0.0,0.0,0.0,0.1826473138201403,10
11,2014-04-01,1,6.4,0.0,0.2,0.1334668292940002,3570.4710009098053,1.0,0.0,591.501,4749.214999999999,0.0,0.0,0.0,0.0,49.427,0.0,0.0,8.822,0.0,0.0,0.0,0.0,0.0,0.1780291893106056,11
12,2014-04-02,2,7.6,-0.2,1.0,0.0771635548510741,1855.275000333786,3.0,0.0,585.067,1181.8370000000002,0.0,0.0,0.0,0.0,41.193,47.717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138422476978223,12
13,2014-04-03,3,6.6,0.0,0.6,0.0730771475256769,3131.023000478744,2.0,0.0,654.4740000000002,2433.116,0.0,0.0,0.0,0.0,42.374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1678451344599865,13
14,2014-04-04,4,7.0,-0.2,0.4,0.1570211539710371,3949.334000825882,11.0,0.0,1470.515,2113.677,0.0,0.0,0.0,0.0,195.699,219.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.210927974559563,14
15,2014-04-05,5,8.0,-0.6,1.2,0.135955766000049,2214.124000787735,11.0,0.0,643.2819999999999,1089.559,0.0,0.0,360.982,0.0,65.382,53.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2123585440613138,15
16,2014-04-06,6,7.25,-1.25,1.0,0.0942241064341778,2472.241999864578,8.0,1.0,764.0849999999999,1658.2150000000004,0.0,0.0,0.0,0.0,49.277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1455436391584226,16
17,2014-04-07,0,6.6,-1.0,0.6,0.1834349291307364,3835.042002439499,11.0,0.0,1506.19,2995.572,0.0,0.0,0.0,0.0,63.583,214.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2432109982099637,17
18,2014-04-08,1,6.8,-0.4,1.0,0.0890627978565847,2903.4530005455,8.0,2.0,994.528,1925.0710000000004,0.0,0.0,0.0,0.0,39.395,0.0,0.0,0.0,53.342,0.0,0.0,0.0,0.0,0.1635339715315084,18
19,2014-04-09,2,7.2,-0.4,0.8,0.1175651288958906,3051.9820015430446,8.0,1.0,522.5149999999999,2467.106,0.0,0.0,0.0,0.0,60.629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1568008277815215,19
20,2014-04-10,3,6.75,-0.5,0.75,0.072801211001642,1047.3950006961825,4.0,0.0,3206.806,431.114,0.0,0.0,0.0,0.0,32.281,67.61399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1676307723714911,20
21,2014-04-11,4,6.8,-0.6,1.0,0.1110938994618982,2774.8020012378697,6.0,0.0,1001.966,1665.2379999999998,0.0,0.0,0.0,0.0,42.442,61.462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1734930970039543,21
22,2014-04-12,5,7.2,0.2,0.8,0.0660549734120505,1843.591999769212,6.0,0.0,728.336,978.22,0.0,0.0,0.0,0.0,45.462,389.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1237788456174835,22
23,2014-04-13,6,7.2,-0.6,1.0,0.1136744943626744,1506.4069986343386,6.0,0.0,336.936,879.5149999999999,0.0,0.0,0.0,0.0,61.584,226.876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.190294864554185,23
24,2014-04-14,0,7.0,0.4,0.8,0.1459290211851194,5001.964999198914,15.0,0.0,2974.4809999999998,3767.26,0.0,0.0,0.0,0.0,68.638,208.525,0.0,42.282,0.0,0.0,0.0,0.0,0.0,0.1931527983755767,24
25,2014-04-15,1,6.4,-1.0,1.0,0.130765639589169,4282.645000696184,4.0,0.0,735.2719999999998,3403.3519999999994,0.0,0.0,0.0,0.0,113.346,19.202,0.0,12.671,0.0,0.0,0.0,0.0,0.0,0.2106168492684755,25
26,2014-04-16,2,6.8,-0.6,1.0,0.0772135416666666,1871.9100003242488,4.0,1.0,218.157,7165.154,0.0,0.0,0.0,0.0,57.332,354.72900000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1821639854346831,26
27,2014-04-17,3,6.8,-0.8,1.0,0.1014676704014938,4765.971998453144,1.0,0.0,167.766,5377.631,0.0,0.0,0.0,0.0,47.52,97.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1597950106862694,27
28,2014-04-18,4,6.8,-1.0,1.0,0.0649305555555555,3308.503000020981,3.0,1.0,148.654,3381.738,0.0,0.0,229.132,0.0,43.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1516809828938967,28
